ensembl_transcript_id_version	ensembl_gene_id
ENSRNOT00000030623.7	ENSRNOG00000025711
ENSRNOT00000007356.5	ENSRNOG00000005498
ENSRNOT00000115925.1	ENSRNOG00000067110
ENSRNOT00000084142.2	ENSRNOG00000059414
ENSRNOT00000073361.2	ENSRNOG00000062393
ENSRNOT00000113456.1	ENSRNOG00000025997
ENSRNOT00000033047.4	ENSRNOG00000025997
ENSRNOT00000008865.5	ENSRNOG00000006767
ENSRNOT00000114658.1	ENSRNOG00000006767
ENSRNOT00000099324.1	ENSRNOG00000062579
ENSRNOT00000115407.1	ENSRNOG00000065940
ENSRNOT00000029996.3	ENSRNOG00000027487
ENSRNOT00000100960.1	ENSRNOG00000027487
ENSRNOT00000094875.1	ENSRNOG00000067331
ENSRNOT00000119430.1	ENSRNOG00000067331
ENSRNOT00000095812.1	ENSRNOG00000067331
ENSRNOT00000076793.2	ENSRNOG00000047002
ENSRNOT00000053689.2	ENSRNOG00000035566
ENSRNOT00000105168.1	ENSRNOG00000012100
ENSRNOT00000081178.2	ENSRNOG00000012100
ENSRNOT00000016217.6	ENSRNOG00000012100
ENSRNOT00000093741.2	ENSRNOG00000013844
ENSRNOT00000099388.1	ENSRNOG00000013844
ENSRNOT00000095380.1	ENSRNOG00000013844
ENSRNOT00000103663.1	ENSRNOG00000013844
ENSRNOT00000094560.1	ENSRNOG00000013844
ENSRNOT00000093548.2	ENSRNOG00000013844
ENSRNOT00000041541.6	ENSRNOG00000013844
ENSRNOT00000114522.1	ENSRNOG00000013844
ENSRNOT00000094364.1	ENSRNOG00000062847
ENSRNOT00000096673.1	ENSRNOG00000063543
ENSRNOT00000108914.1	ENSRNOG00000004560
ENSRNOT00000108743.1	ENSRNOG00000004560
ENSRNOT00000117218.1	ENSRNOG00000004560
ENSRNOT00000048945.5	ENSRNOG00000004560
ENSRNOT00000006162.7	ENSRNOG00000004560
ENSRNOT00000116092.1	ENSRNOG00000068538
ENSRNOT00000117163.1	ENSRNOG00000055591
ENSRNOT00000086229.2	ENSRNOG00000055591
ENSRNOT00000028197.6	ENSRNOG00000020784
ENSRNOT00000054554.2	ENSRNOG00000036443
ENSRNOT00000061139.5	ENSRNOG00000008782
ENSRNOT00000095317.1	ENSRNOG00000071174
ENSRNOT00000116233.1	ENSRNOG00000067942
ENSRNOT00000058962.6	ENSRNOG00000004966
ENSRNOT00000012022.5	ENSRNOG00000008825
ENSRNOT00000091901.2	ENSRNOG00000008825
ENSRNOT00000065416.4	ENSRNOG00000014294
ENSRNOT00000082739.2	ENSRNOG00000014294
ENSRNOT00000079947.2	ENSRNOG00000014294
ENSRNOT00000117641.1	ENSRNOG00000014294
ENSRNOT00000102617.1	ENSRNOG00000014294
ENSRNOT00000093994.1	ENSRNOG00000064374
ENSRNOT00000000013.6	ENSRNOG00000000012
ENSRNOT00000053693.2	ENSRNOG00000035570
ENSRNOT00000118114.1	ENSRNOG00000067086
ENSRNOT00000112676.1	ENSRNOG00000067086
ENSRNOT00000103494.1	ENSRNOG00000068398
ENSRNOT00000051470.5	ENSRNOG00000069409
ENSRNOT00000100754.1	ENSRNOG00000070897
ENSRNOT00000099092.1	ENSRNOG00000070897
ENSRNOT00000105874.1	ENSRNOG00000070897
ENSRNOT00000101552.1	ENSRNOG00000070897
ENSRNOT00000100410.1	ENSRNOG00000070897
ENSRNOT00000098326.1	ENSRNOG00000070897
ENSRNOT00000017337.5	ENSRNOG00000012987
ENSRNOT00000117633.1	ENSRNOG00000065324
ENSRNOT00000102259.1	ENSRNOG00000068285
ENSRNOT00000051783.5	ENSRNOG00000032778
ENSRNOT00000111791.1	ENSRNOG00000032778
ENSRNOT00000097541.1	ENSRNOG00000065172
ENSRNOT00000012463.6	ENSRNOG00000008936
ENSRNOT00000093926.1	ENSRNOG00000008936
ENSRNOT00000072060.2	ENSRNOG00000049532
ENSRNOT00000028442.7	ENSRNOG00000020957
ENSRNOT00000079808.2	ENSRNOG00000052664
ENSRNOT00000085497.2	ENSRNOG00000052664
ENSRNOT00000107210.1	ENSRNOG00000069147
ENSRNOT00000111075.1	ENSRNOG00000069541
ENSRNOT00000045483.3	ENSRNOG00000032078
ENSRNOT00000046941.4	ENSRNOG00000063242
ENSRNOT00000025534.8	ENSRNOG00000018899
ENSRNOT00000077751.2	ENSRNOG00000061850
ENSRNOT00000108135.1	ENSRNOG00000017574
ENSRNOT00000104578.1	ENSRNOG00000017574
ENSRNOT00000055960.4	ENSRNOG00000017574
ENSRNOT00000018782.6	ENSRNOG00000013948
ENSRNOT00000116279.1	ENSRNOG00000063258
ENSRNOT00000117186.1	ENSRNOG00000005279
ENSRNOT00000109935.1	ENSRNOG00000005279
ENSRNOT00000007000.5	ENSRNOG00000005279
ENSRNOT00000087386.2	ENSRNOG00000012782
ENSRNOT00000067384.2	ENSRNOG00000012782
ENSRNOT00000109997.1	ENSRNOG00000022153
ENSRNOT00000030340.7	ENSRNOG00000022153
ENSRNOT00000030324.3	ENSRNOG00000022153
ENSRNOT00000072571.2	ENSRNOG00000048524
ENSRNOT00000009697.8	ENSRNOG00000007359
ENSRNOT00000094169.1	ENSRNOG00000007359
ENSRNOT00000110828.1	ENSRNOG00000066220
ENSRNOT00000072427.2	ENSRNOG00000046607
ENSRNOT00000097443.1	ENSRNOG00000043328
ENSRNOT00000030931.6	ENSRNOG00000043328
ENSRNOT00000091212.2	ENSRNOG00000053607
ENSRNOT00000088447.2	ENSRNOG00000053607
ENSRNOT00000061746.3	ENSRNOG00000040136
ENSRNOT00000086010.2	ENSRNOG00000040136
ENSRNOT00000119375.1	ENSRNOG00000070833
ENSRNOT00000114576.1	ENSRNOG00000070833
ENSRNOT00000045179.2	ENSRNOG00000070833
ENSRNOT00000119986.1	ENSRNOG00000070833
ENSRNOT00000009530.8	ENSRNOG00000007258
ENSRNOT00000012727.6	ENSRNOG00000009588
ENSRNOT00000100129.1	ENSRNOG00000009588
ENSRNOT00000099550.1	ENSRNOG00000009588
ENSRNOT00000071266.2	ENSRNOG00000049688
ENSRNOT00000101746.1	ENSRNOG00000066184
ENSRNOT00000113522.1	ENSRNOG00000066184
ENSRNOT00000043050.6	ENSRNOG00000033837
ENSRNOT00000095449.1	ENSRNOG00000067443
ENSRNOT00000074492.2	ENSRNOG00000047686
ENSRNOT00000024706.5	ENSRNOG00000018286
ENSRNOT00000053742.2	ENSRNOG00000035619
ENSRNOT00000100161.1	ENSRNOG00000014139
ENSRNOT00000019256.7	ENSRNOG00000014139
ENSRNOT00000111845.1	ENSRNOG00000014139
ENSRNOT00000095192.1	ENSRNOG00000016097
ENSRNOT00000021865.7	ENSRNOG00000016097
ENSRNOT00000100797.1	ENSRNOG00000016097
ENSRNOT00000102626.1	ENSRNOG00000016097
ENSRNOT00000090121.2	ENSRNOG00000024372
ENSRNOT00000030803.5	ENSRNOG00000024372
ENSRNOT00000053753.2	ENSRNOG00000035630
ENSRNOT00000103764.1	ENSRNOG00000063439
ENSRNOT00000112555.1	ENSRNOG00000063439
ENSRNOT00000000133.5	ENSRNOG00000000121
ENSRNOT00000081841.2	ENSRNOG00000000121
ENSRNOT00000049535.3	ENSRNOG00000034246
ENSRNOT00000051082.4	ENSRNOG00000064324
ENSRNOT00000009097.5	ENSRNOG00000006830
ENSRNOT00000053619.2	ENSRNOG00000035496
ENSRNOT00000002062.7	ENSRNOG00000001510
ENSRNOT00000015680.5	ENSRNOG00000011631
ENSRNOT00000035829.6	ENSRNOG00000022033
ENSRNOT00000098274.1	ENSRNOG00000067100
ENSRNOT00000008168.7	ENSRNOG00000005990
ENSRNOT00000095031.1	ENSRNOG00000005990
ENSRNOT00000103522.1	ENSRNOG00000005990
ENSRNOT00000016454.6	ENSRNOG00000012142
ENSRNOT00000087526.2	ENSRNOG00000012142
ENSRNOT00000010955.6	ENSRNOG00000008091
ENSRNOT00000068543.2	ENSRNOG00000019771
ENSRNOT00000053716.2	ENSRNOG00000035593
ENSRNOT00000044868.4	ENSRNOG00000032889
ENSRNOT00000017412.7	ENSRNOG00000012346
ENSRNOT00000017417.6	ENSRNOG00000012346
ENSRNOT00000079688.2	ENSRNOG00000012346
ENSRNOT00000061332.6	ENSRNOG00000012346
ENSRNOT00000017322.7	ENSRNOG00000012346
ENSRNOT00000050653.7	ENSRNOG00000007441
ENSRNOT00000100722.1	ENSRNOG00000007441
ENSRNOT00000113154.1	ENSRNOG00000007441
ENSRNOT00000111675.1	ENSRNOG00000007441
ENSRNOT00000082841.2	ENSRNOG00000054734
ENSRNOT00000041238.4	ENSRNOG00000020299
ENSRNOT00000106184.1	ENSRNOG00000020299
ENSRNOT00000113900.1	ENSRNOG00000067062
ENSRNOT00000101827.1	ENSRNOG00000067062
ENSRNOT00000108711.1	ENSRNOG00000067062
ENSRNOT00000116430.1	ENSRNOG00000067062
ENSRNOT00000031007.7	ENSRNOG00000027514
ENSRNOT00000108453.1	ENSRNOG00000027514
ENSRNOT00000115807.1	ENSRNOG00000046972
ENSRNOT00000118281.1	ENSRNOG00000046972
ENSRNOT00000118028.1	ENSRNOG00000046972
ENSRNOT00000075341.3	ENSRNOG00000046972
ENSRNOT00000025664.6	ENSRNOG00000018847
ENSRNOT00000095404.1	ENSRNOG00000018847
ENSRNOT00000028759.6	ENSRNOG00000021179
ENSRNOT00000103741.1	ENSRNOG00000021179
ENSRNOT00000051387.3	ENSRNOG00000029310
ENSRNOT00000064892.3	ENSRNOG00000014312
ENSRNOT00000117154.1	ENSRNOG00000071125
ENSRNOT00000080842.2	ENSRNOG00000055525
ENSRNOT00000096058.1	ENSRNOG00000055525
ENSRNOT00000092980.2	ENSRNOG00000048914
ENSRNOT00000094010.1	ENSRNOG00000067032
ENSRNOT00000058234.4	ENSRNOG00000001596
ENSRNOT00000117216.1	ENSRNOG00000001596
ENSRNOT00000109912.1	ENSRNOG00000061213
ENSRNOT00000108857.1	ENSRNOG00000061213
ENSRNOT00000095820.1	ENSRNOG00000061213
ENSRNOT00000095661.1	ENSRNOG00000061213
ENSRNOT00000084294.2	ENSRNOG00000061213
ENSRNOT00000111350.1	ENSRNOG00000066117
ENSRNOT00000013286.6	ENSRNOG00000009951
ENSRNOT00000116659.1	ENSRNOG00000066406
ENSRNOT00000107193.1	ENSRNOG00000005087
ENSRNOT00000006824.6	ENSRNOG00000005087
ENSRNOT00000118242.1	ENSRNOG00000005087
ENSRNOT00000097508.1	ENSRNOG00000063856
ENSRNOT00000116527.1	ENSRNOG00000016342
ENSRNOT00000021941.5	ENSRNOG00000016342
ENSRNOT00000095702.1	ENSRNOG00000016342
ENSRNOT00000024199.6	ENSRNOG00000017773
ENSRNOT00000021553.6	ENSRNOG00000016058
ENSRNOT00000084222.2	ENSRNOG00000024525
ENSRNOT00000097637.1	ENSRNOG00000066395
ENSRNOT00000115126.1	ENSRNOG00000008564
ENSRNOT00000011357.6	ENSRNOG00000008564
ENSRNOT00000044711.5	ENSRNOG00000031506
ENSRNOT00000096265.1	ENSRNOG00000070812
ENSRNOT00000105296.1	ENSRNOG00000010079
ENSRNOT00000014180.7	ENSRNOG00000010079
ENSRNOT00000058563.3	ENSRNOG00000027550
ENSRNOT00000105137.1	ENSRNOG00000027550
ENSRNOT00000102981.1	ENSRNOG00000065404
ENSRNOT00000028003.4	ENSRNOG00000020620
ENSRNOT00000046595.3	ENSRNOG00000007680
ENSRNOT00000104423.1	ENSRNOG00000007680
ENSRNOT00000057169.4	ENSRNOG00000037680
ENSRNOT00000111380.1	ENSRNOG00000070659
ENSRNOT00000105166.1	ENSRNOG00000070244
ENSRNOT00000013604.8	ENSRNOG00000010154
ENSRNOT00000105052.1	ENSRNOG00000010154
ENSRNOT00000115863.1	ENSRNOG00000070457
ENSRNOT00000100942.1	ENSRNOG00000018086
ENSRNOT00000024488.6	ENSRNOG00000018086
ENSRNOT00000054857.5	ENSRNOG00000013387
ENSRNOT00000017914.7	ENSRNOG00000013387
ENSRNOT00000049857.5	ENSRNOG00000006961
ENSRNOT00000118374.1	ENSRNOG00000006961
ENSRNOT00000079923.2	ENSRNOG00000006961
ENSRNOT00000109850.1	ENSRNOG00000006961
ENSRNOT00000097096.1	ENSRNOG00000010941
ENSRNOT00000083193.2	ENSRNOG00000010941
ENSRNOT00000014533.7	ENSRNOG00000010941
ENSRNOT00000102851.1	ENSRNOG00000010941
ENSRNOT00000112612.1	ENSRNOG00000010941
ENSRNOT00000098317.1	ENSRNOG00000064524
ENSRNOT00000103819.1	ENSRNOG00000064524
ENSRNOT00000112839.1	ENSRNOG00000064524
ENSRNOT00000109051.1	ENSRNOG00000064524
ENSRNOT00000110693.1	ENSRNOG00000064524
ENSRNOT00000109667.1	ENSRNOG00000064524
ENSRNOT00000096522.1	ENSRNOG00000068055
ENSRNOT00000104537.1	ENSRNOG00000069843
ENSRNOT00000105347.1	ENSRNOG00000069843
ENSRNOT00000037164.8	ENSRNOG00000023393
ENSRNOT00000072628.3	ENSRNOG00000023393
ENSRNOT00000089637.2	ENSRNOG00000052954
ENSRNOT00000074860.2	ENSRNOG00000049874
ENSRNOT00000081107.2	ENSRNOG00000068341
ENSRNOT00000088481.2	ENSRNOG00000008165
ENSRNOT00000010851.6	ENSRNOG00000008165
ENSRNOT00000104440.1	ENSRNOG00000008165
ENSRNOT00000100922.1	ENSRNOG00000062530
ENSRNOT00000112058.1	ENSRNOG00000007528
ENSRNOT00000095298.1	ENSRNOG00000007528
ENSRNOT00000009920.5	ENSRNOG00000007528
ENSRNOT00000085246.2	ENSRNOG00000007528
ENSRNOT00000119314.1	ENSRNOG00000007528
ENSRNOT00000098629.1	ENSRNOG00000066617
ENSRNOT00000086247.2	ENSRNOG00000014879
ENSRNOT00000061747.4	ENSRNOG00000014879
ENSRNOT00000106208.1	ENSRNOG00000014879
ENSRNOT00000102792.1	ENSRNOG00000014879
ENSRNOT00000072555.3	ENSRNOG00000049821
ENSRNOT00000068645.5	ENSRNOG00000015232
ENSRNOT00000076537.2	ENSRNOG00000015232
ENSRNOT00000032026.4	ENSRNOG00000024309
ENSRNOT00000011576.7	ENSRNOG00000008626
ENSRNOT00000106023.1	ENSRNOG00000063257
ENSRNOT00000104380.1	ENSRNOG00000067233
ENSRNOT00000108171.1	ENSRNOG00000032414
ENSRNOT00000102942.1	ENSRNOG00000032414
ENSRNOT00000050072.6	ENSRNOG00000032414
ENSRNOT00000072337.3	ENSRNOG00000049922
ENSRNOT00000112396.1	ENSRNOG00000071094
ENSRNOT00000116458.1	ENSRNOG00000067091
ENSRNOT00000026033.5	ENSRNOG00000019069
ENSRNOT00000097665.1	ENSRNOG00000019069
ENSRNOT00000118470.1	ENSRNOG00000063329
ENSRNOT00000095402.1	ENSRNOG00000064368
ENSRNOT00000112408.1	ENSRNOG00000064368
ENSRNOT00000062031.2	ENSRNOG00000064368
ENSRNOT00000098937.1	ENSRNOG00000063071
ENSRNOT00000030460.5	ENSRNOG00000028187
ENSRNOT00000071413.3	ENSRNOG00000048337
ENSRNOT00000085003.2	ENSRNOG00000060478
ENSRNOT00000079567.2	ENSRNOG00000054618
ENSRNOT00000109130.1	ENSRNOG00000071192
ENSRNOT00000103180.1	ENSRNOG00000031024
ENSRNOT00000042759.6	ENSRNOG00000031024
ENSRNOT00000079059.2	ENSRNOG00000010267
ENSRNOT00000034429.5	ENSRNOG00000010267
ENSRNOT00000114615.1	ENSRNOG00000010267
ENSRNOT00000095230.1	ENSRNOG00000065675
ENSRNOT00000111943.1	ENSRNOG00000046922
ENSRNOT00000107632.1	ENSRNOG00000046922
ENSRNOT00000105203.1	ENSRNOG00000046922
ENSRNOT00000074374.4	ENSRNOG00000046922
ENSRNOT00000110706.1	ENSRNOG00000017448
ENSRNOT00000023451.6	ENSRNOG00000017448
ENSRNOT00000078819.2	ENSRNOG00000054086
ENSRNOT00000113086.1	ENSRNOG00000022428
ENSRNOT00000030625.3	ENSRNOG00000022428
ENSRNOT00000012448.6	ENSRNOG00000008842
ENSRNOT00000093865.1	ENSRNOG00000068391
ENSRNOT00000032030.2	ENSRNOG00000023477
ENSRNOT00000107554.1	ENSRNOG00000071031
ENSRNOT00000099707.1	ENSRNOG00000047374
ENSRNOT00000095590.1	ENSRNOG00000047374
ENSRNOT00000112766.1	ENSRNOG00000047374
ENSRNOT00000090989.2	ENSRNOG00000047374
ENSRNOT00000111199.1	ENSRNOG00000047374
ENSRNOT00000115047.1	ENSRNOG00000047374
ENSRNOT00000095473.1	ENSRNOG00000068513
ENSRNOT00000111347.1	ENSRNOG00000066755
ENSRNOT00000089522.2	ENSRNOG00000007831
ENSRNOT00000010421.6	ENSRNOG00000007831
ENSRNOT00000113235.1	ENSRNOG00000062662
ENSRNOT00000061675.6	ENSRNOG00000016528
ENSRNOT00000108074.1	ENSRNOG00000016528
ENSRNOT00000095727.1	ENSRNOG00000016528
ENSRNOT00000066590.4	ENSRNOG00000042458
ENSRNOT00000100311.1	ENSRNOG00000042458
ENSRNOT00000090346.2	ENSRNOG00000042458
ENSRNOT00000120142.1	ENSRNOG00000042458
ENSRNOT00000071638.2	ENSRNOG00000046941
ENSRNOT00000120106.1	ENSRNOG00000071088
ENSRNOT00000112525.1	ENSRNOG00000020350
ENSRNOT00000027632.6	ENSRNOG00000020350
ENSRNOT00000016121.6	ENSRNOG00000011815
ENSRNOT00000083452.2	ENSRNOG00000011815
ENSRNOT00000040736.4	ENSRNOG00000011815
ENSRNOT00000061157.4	ENSRNOG00000011815
ENSRNOT00000016046.3	ENSRNOG00000012038
ENSRNOT00000099197.1	ENSRNOG00000066904
ENSRNOT00000107848.1	ENSRNOG00000063943
ENSRNOT00000105750.1	ENSRNOG00000063943
ENSRNOT00000073589.3	ENSRNOG00000048468
ENSRNOT00000113932.1	ENSRNOG00000012505
ENSRNOT00000103323.1	ENSRNOG00000012505
ENSRNOT00000016863.6	ENSRNOG00000012505
ENSRNOT00000023457.5	ENSRNOG00000017463
ENSRNOT00000095861.1	ENSRNOG00000025286
ENSRNOT00000033554.6	ENSRNOG00000025286
ENSRNOT00000111155.1	ENSRNOG00000025286
ENSRNOT00000093365.2	ENSRNOG00000008837
ENSRNOT00000012075.6	ENSRNOG00000008837
ENSRNOT00000110467.1	ENSRNOG00000064932
ENSRNOT00000109056.1	ENSRNOG00000066072
ENSRNOT00000068065.2	ENSRNOG00000043113
ENSRNOT00000115423.1	ENSRNOG00000064700
ENSRNOT00000078939.2	ENSRNOG00000018991
ENSRNOT00000107609.1	ENSRNOG00000018991
ENSRNOT00000114912.1	ENSRNOG00000018991
ENSRNOT00000116452.1	ENSRNOG00000018991
ENSRNOT00000112129.1	ENSRNOG00000018991
ENSRNOT00000025857.6	ENSRNOG00000018991
ENSRNOT00000108827.1	ENSRNOG00000018991
ENSRNOT00000020845.6	ENSRNOG00000015566
ENSRNOT00000039115.4	ENSRNOG00000021573
ENSRNOT00000114621.1	ENSRNOG00000066955
ENSRNOT00000117548.1	ENSRNOG00000066955
ENSRNOT00000023652.7	ENSRNOG00000017468
ENSRNOT00000103163.1	ENSRNOG00000060479
ENSRNOT00000107886.1	ENSRNOG00000060479
ENSRNOT00000078752.2	ENSRNOG00000060479
ENSRNOT00000115969.1	ENSRNOG00000064894
ENSRNOT00000087171.2	ENSRNOG00000053292
ENSRNOT00000049672.5	ENSRNOG00000005705
ENSRNOT00000079864.2	ENSRNOG00000005705
ENSRNOT00000115794.1	ENSRNOG00000070717
ENSRNOT00000016325.8	ENSRNOG00000012219
ENSRNOT00000102494.1	ENSRNOG00000065237
ENSRNOT00000026141.5	ENSRNOG00000019266
ENSRNOT00000015667.8	ENSRNOG00000045949
ENSRNOT00000015961.7	ENSRNOG00000045949
ENSRNOT00000095914.1	ENSRNOG00000008534
ENSRNOT00000011350.8	ENSRNOG00000008534
ENSRNOT00000101384.1	ENSRNOG00000008534
ENSRNOT00000112889.1	ENSRNOG00000062536
ENSRNOT00000095972.1	ENSRNOG00000065776
ENSRNOT00000064201.4	ENSRNOG00000013428
ENSRNOT00000023358.4	ENSRNOG00000017244
ENSRNOT00000071934.3	ENSRNOG00000064085
ENSRNOT00000061128.5	ENSRNOG00000005641
ENSRNOT00000077650.2	ENSRNOG00000005641
ENSRNOT00000102239.1	ENSRNOG00000005641
ENSRNOT00000097296.1	ENSRNOG00000066566
ENSRNOT00000113640.1	ENSRNOG00000071131
ENSRNOT00000106035.1	ENSRNOG00000043378
ENSRNOT00000067272.3	ENSRNOG00000043378
ENSRNOT00000018153.6	ENSRNOG00000013565
ENSRNOT00000081302.2	ENSRNOG00000056984
ENSRNOT00000110670.1	ENSRNOG00000056984
ENSRNOT00000085885.2	ENSRNOG00000056984
ENSRNOT00000102229.1	ENSRNOG00000056984
ENSRNOT00000108488.1	ENSRNOG00000028504
ENSRNOT00000094405.1	ENSRNOG00000028504
ENSRNOT00000020337.5	ENSRNOG00000028504
ENSRNOT00000022380.7	ENSRNOG00000016703
ENSRNOT00000100543.1	ENSRNOG00000065587
ENSRNOT00000101525.1	ENSRNOG00000065629
ENSRNOT00000027660.5	ENSRNOG00000020409
ENSRNOT00000102516.1	ENSRNOG00000019341
ENSRNOT00000065694.4	ENSRNOG00000019341
ENSRNOT00000040481.6	ENSRNOG00000071148
ENSRNOT00000013507.5	ENSRNOG00000010068
ENSRNOT00000114409.1	ENSRNOG00000010068
ENSRNOT00000099438.1	ENSRNOG00000010068
ENSRNOT00000100037.1	ENSRNOG00000069669
ENSRNOT00000084240.2	ENSRNOG00000023561
ENSRNOT00000032112.6	ENSRNOG00000023561
ENSRNOT00000078495.2	ENSRNOG00000023561
ENSRNOT00000119671.1	ENSRNOG00000023561
ENSRNOT00000007655.8	ENSRNOG00000005810
ENSRNOT00000039294.5	ENSRNOG00000045778
ENSRNOT00000114469.1	ENSRNOG00000063960
ENSRNOT00000093945.1	ENSRNOG00000056208
ENSRNOT00000091244.2	ENSRNOG00000056208
ENSRNOT00000119859.1	ENSRNOG00000068731
ENSRNOT00000116316.1	ENSRNOG00000066082
ENSRNOT00000057055.4	ENSRNOG00000010835
ENSRNOT00000038748.5	ENSRNOG00000026061
ENSRNOT00000089660.2	ENSRNOG00000026061
ENSRNOT00000076926.2	ENSRNOG00000051047
ENSRNOT00000073540.3	ENSRNOG00000046421
ENSRNOT00000119673.1	ENSRNOG00000070696
ENSRNOT00000104705.1	ENSRNOG00000070278
ENSRNOT00000101736.1	ENSRNOG00000070278
ENSRNOT00000099061.1	ENSRNOG00000070278
ENSRNOT00000034525.6	ENSRNOG00000021792
ENSRNOT00000109080.1	ENSRNOG00000067079
ENSRNOT00000012432.7	ENSRNOG00000009331
ENSRNOT00000100237.1	ENSRNOG00000070767
ENSRNOT00000001550.4	ENSRNOG00000022044
ENSRNOT00000095141.1	ENSRNOG00000063719
ENSRNOT00000059380.5	ENSRNOG00000030039
ENSRNOT00000089422.2	ENSRNOG00000030039
ENSRNOT00000115394.1	ENSRNOG00000019965
ENSRNOT00000054980.4	ENSRNOG00000019965
ENSRNOT00000097108.1	ENSRNOG00000019965
ENSRNOT00000111476.1	ENSRNOG00000019965
ENSRNOT00000115598.1	ENSRNOG00000019965
ENSRNOT00000111679.1	ENSRNOG00000019965
ENSRNOT00000114795.1	ENSRNOG00000017692
ENSRNOT00000023867.7	ENSRNOG00000017692
ENSRNOT00000051693.5	ENSRNOG00000033916
ENSRNOT00000025158.6	ENSRNOG00000018485
ENSRNOT00000086329.2	ENSRNOG00000018485
ENSRNOT00000040391.6	ENSRNOG00000013729
ENSRNOT00000010073.6	ENSRNOG00000007506
ENSRNOT00000101158.1	ENSRNOG00000007506
ENSRNOT00000118638.1	ENSRNOG00000016688
ENSRNOT00000022370.7	ENSRNOG00000016688
ENSRNOT00000060013.2	ENSRNOG00000042373
ENSRNOT00000013279.4	ENSRNOG00000009826
ENSRNOT00000010115.7	ENSRNOG00000007532
ENSRNOT00000076637.3	ENSRNOG00000007532
ENSRNOT00000024404.7	ENSRNOG00000017980
ENSRNOT00000104248.1	ENSRNOG00000017980
ENSRNOT00000102317.1	ENSRNOG00000070134
ENSRNOT00000098744.1	ENSRNOG00000064157
ENSRNOT00000111658.1	ENSRNOG00000064157
ENSRNOT00000118310.1	ENSRNOG00000064157
ENSRNOT00000016781.4	ENSRNOG00000012586
ENSRNOT00000006505.7	ENSRNOG00000042932
ENSRNOT00000116986.1	ENSRNOG00000042932
ENSRNOT00000021944.8	ENSRNOG00000016371
ENSRNOT00000118149.1	ENSRNOG00000016371
ENSRNOT00000047784.6	ENSRNOG00000071026
ENSRNOT00000054776.3	ENSRNOG00000036615
ENSRNOT00000118225.1	ENSRNOG00000036615
ENSRNOT00000020959.8	ENSRNOG00000015603
ENSRNOT00000097902.1	ENSRNOG00000015603
ENSRNOT00000089272.2	ENSRNOG00000015603
ENSRNOT00000012608.5	ENSRNOG00000008822
ENSRNOT00000105280.1	ENSRNOG00000008822
ENSRNOT00000011545.5	ENSRNOG00000027694
ENSRNOT00000106994.1	ENSRNOG00000064787
ENSRNOT00000113928.1	ENSRNOG00000065568
ENSRNOT00000083211.2	ENSRNOG00000057645
ENSRNOT00000119906.1	ENSRNOG00000069925
ENSRNOT00000105568.1	ENSRNOG00000069925
ENSRNOT00000077248.2	ENSRNOG00000042411
ENSRNOT00000110057.1	ENSRNOG00000042411
ENSRNOT00000102878.1	ENSRNOG00000042411
ENSRNOT00000068634.4	ENSRNOG00000042411
ENSRNOT00000026284.8	ENSRNOG00000019419
ENSRNOT00000101052.1	ENSRNOG00000019419
ENSRNOT00000097646.1	ENSRNOG00000069740
ENSRNOT00000103855.1	ENSRNOG00000069740
ENSRNOT00000120115.1	ENSRNOG00000069740
ENSRNOT00000110942.1	ENSRNOG00000069740
ENSRNOT00000065426.4	ENSRNOG00000001580
ENSRNOT00000009228.7	ENSRNOG00000006487
ENSRNOT00000101963.1	ENSRNOG00000006487
ENSRNOT00000055314.5	ENSRNOG00000036856
ENSRNOT00000095182.1	ENSRNOG00000042163
ENSRNOT00000067675.4	ENSRNOG00000042163
ENSRNOT00000109412.1	ENSRNOG00000042163
ENSRNOT00000096215.1	ENSRNOG00000042163
ENSRNOT00000098408.1	ENSRNOG00000042163
ENSRNOT00000102810.1	ENSRNOG00000042163
ENSRNOT00000054800.3	ENSRNOG00000036622
ENSRNOT00000112457.1	ENSRNOG00000064108
ENSRNOT00000009490.4	ENSRNOG00000007238
ENSRNOT00000113419.1	ENSRNOG00000068123
ENSRNOT00000014701.8	ENSRNOG00000010805
ENSRNOT00000102431.1	ENSRNOG00000010805
ENSRNOT00000035916.6	ENSRNOG00000025889
ENSRNOT00000027060.4	ENSRNOG00000019979
ENSRNOT00000095047.1	ENSRNOG00000063187
ENSRNOT00000094975.1	ENSRNOG00000063187
ENSRNOT00000027891.3	ENSRNOG00000020552
ENSRNOT00000093146.2	ENSRNOG00000062174
ENSRNOT00000016529.8	ENSRNOG00000012166
ENSRNOT00000052131.3	ENSRNOG00000030328
ENSRNOT00000103454.1	ENSRNOG00000030328
ENSRNOT00000092756.2	ENSRNOG00000010702
ENSRNOT00000015232.8	ENSRNOG00000010702
ENSRNOT00000024757.5	ENSRNOG00000018215
ENSRNOT00000112545.1	ENSRNOG00000062519
ENSRNOT00000098322.1	ENSRNOG00000065116
ENSRNOT00000049741.3	ENSRNOG00000007291
ENSRNOT00000108921.1	ENSRNOG00000007291
ENSRNOT00000117697.1	ENSRNOG00000021097
ENSRNOT00000079631.2	ENSRNOG00000021097
ENSRNOT00000077462.2	ENSRNOG00000021097
ENSRNOT00000028644.7	ENSRNOG00000021097
ENSRNOT00000024921.5	ENSRNOG00000018463
ENSRNOT00000088807.2	ENSRNOG00000023453
ENSRNOT00000088188.2	ENSRNOG00000023453
ENSRNOT00000023418.8	ENSRNOG00000023453
